"(PDH-CSV 4.0)","\\LAPTOP-F9C6CI3F\Proceso(httpd)\Espacio de trabajo - Privado","\\LAPTOP-F9C6CI3F\Proceso(httpd)\Operaciones de ES de datos/s","\\LAPTOP-F9C6CI3F\Proceso(httpd)\Otras operaciones de ES/s","\\LAPTOP-F9C6CI3F\Proceso(httpd)\Tiempo transcurrido","\\LAPTOP-F9C6CI3F\Proceso(httpd)\Uso m�ximo del espacio de trabajo","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\Espacio de trabajo - Privado","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\Operaciones de ES de datos/s","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\Otras operaciones de ES/s","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\Tiempo transcurrido","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\Uso m�ximo del espacio de trabajo","\\LAPTOP-F9C6CI3F\Interfaz de red(Qualcomm Atheros QCA9377 Wireless Network Adapter)\Bytes enviados/s","\\LAPTOP-F9C6CI3F\Interfaz de red(Qualcomm Atheros QCA9377 Wireless Network Adapter)\Bytes recibidos/s","\\LAPTOP-F9C6CI3F\Proceso(httpd)\% de tiempo de procesador","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\% de tiempo de procesador"
"05/21/2023 20:04:49.246","49152"," "," ","99171.296629799995571","21909504","704512"," "," ","99171.237160799995763","47558656"," "," "," "," "
"05/21/2023 20:04:50.261","49152","0","0","99172.296628700001747","21909504","704512","0","0","99172.237159700001939","47558656","0","0","0","0"
"05/21/2023 20:04:51.259","49152","0","0","99173.294634999998379","21909504","704512","0","0","99173.235165999998571","47558656","286.57957853963853267","370.74980440442749341","0","0"
"05/21/2023 20:04:52.260","49152","0","0","99174.295038199998089","21909504","704512","0","0","99174.235569199998281","47558656","3528.4852212944983876","5471.6510202170211414","0","0"
"05/21/2023 20:04:53.260","49152","0","0","99175.295041000004858","21909504","704512","0","0","99175.23557200000505","47558656","0","54.003250995709940696","0","0"
"05/21/2023 20:04:54.255","49152","0","0","99176.289764000001014","21909504","704512","0","0","99176.230295000001206","47558656","0","0","0","0"
"05/21/2023 20:04:55.256","49152","0","0","99177.291351399995619","21909504","704512","0","0","99177.231882399995811","47558656","0","0","0","0"
"05/21/2023 20:04:56.261","49152","0","0","99178.296593799997936","21909504","704512","0","0","99178.237124799998128","47558656","127.33318159462525898","145.23941025636943891","0","0"
"05/21/2023 20:04:57.262","49152","0","0","99179.297112700005528","21909504","704512","0","0","99179.237643700005719","47558656","0","0","0","0"
"05/21/2023 20:04:58.262","49152","0","0","99180.29717819999496","21909504","704512","0","0","99180.237709199995152","47558656","0","0","0","0"
"05/21/2023 20:04:59.262","49152","0","0","99181.297193499995046","21909504","704512","0","0","99181.237724499995238","47558656","0","0","0","0"
"05/21/2023 20:05:00.262","49152","0","0","99182.297126799996477","21909504","704512","0","0","99182.237657799996668","47558656","0","0","0","0"
"05/21/2023 20:05:01.262","49152","0","0","99183.297112800006289","21909504","704512","0","0","99183.237643800006481","47558656","127.99383069736039431","145.99296313917670886","0","0"
"05/21/2023 20:05:02.262","49152","0","0","99184.297115599998506","21909504","704512","0","0","99184.237646599998698","47558656","0","54.002338301248443031","0","0"
"05/21/2023 20:05:03.262","49152","0","0","99185.297590500005754","21909504","704512","0","0","99185.238121500005946","47558656","151.92772797980001087","228.89111649588292607","0","0"
"05/21/2023 20:05:04.263","49152","0","0","99186.297923200007062","21909504","704512","0","0","99186.238454200007254","47558656","0","0","0","0"
"05/21/2023 20:05:05.263","49152","0","0","99187.297982699994463","21909504","704512","0","0","99187.238513699994655","47558656","0","0","0","0"
"05/21/2023 20:05:06.263","49152","0","0","99188.298340299996198","21909504","704512","0","0","99188.23887129999639","47558656","127.95957756944582684","145.95389316514913958","0","0"
"05/21/2023 20:05:07.262","49152","0","0","99189.2968794000044","21909504","704512","0","0","99189.237410400004592","47558656","0","0","0","0"
"05/21/2023 20:05:08.248","49152","0","0","99190.283086299998104","21909504","704512","0","0","99190.223617299998295","47558656","0","0","0","0"
"05/21/2023 20:05:09.249","49152","0","0","99191.284642400001758","21909504","704512","0","0","99191.22517340000195","47558656","0","0","0","0"
"05/21/2023 20:05:10.258","49152","0","0","99192.293609600004856","21909504","704512","0","0","99192.234140600005048","47558656","956.47086237890857774","435.11990526874700436","0","0"
"05/21/2023 20:05:11.263","49152","0","0","99193.298054700004286","21909504","704512","0","0","99193.238585700004478","47558656","213.0531491943504534","223.00890382960048441","0","0"
