"(PDH-CSV 4.0)","\\LAPTOP-F9C6CI3F\Proceso(httpd)\Espacio de trabajo - Privado","\\LAPTOP-F9C6CI3F\Proceso(httpd)\Operaciones de ES de datos/s","\\LAPTOP-F9C6CI3F\Proceso(httpd)\Otras operaciones de ES/s","\\LAPTOP-F9C6CI3F\Proceso(httpd)\Tiempo transcurrido","\\LAPTOP-F9C6CI3F\Proceso(httpd)\Uso m�ximo del espacio de trabajo","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\Espacio de trabajo - Privado","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\Operaciones de ES de datos/s","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\Otras operaciones de ES/s","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\Tiempo transcurrido","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\Uso m�ximo del espacio de trabajo","\\LAPTOP-F9C6CI3F\Interfaz de red(Qualcomm Atheros QCA9377 Wireless Network Adapter)\Bytes enviados/s","\\LAPTOP-F9C6CI3F\Interfaz de red(Qualcomm Atheros QCA9377 Wireless Network Adapter)\Bytes recibidos/s","\\LAPTOP-F9C6CI3F\Proceso(httpd)\% de tiempo de procesador","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\% de tiempo de procesador"
"05/21/2023 20:19:59.473","49152"," "," ","100081.52298870000232","21909504","704512"," "," ","100081.46351970000251","47558656"," "," "," "," "
"05/21/2023 20:20:00.479","49152","0","0","100082.51407429999381","21909504","704512","0","0","100082.454605299994","47558656","3390156.6332429791801","127318.08443783257098","0","0"
"05/21/2023 20:20:01.470","49152","0","0","100083.50501759999315","21909504","704512","0","0","100083.44554859999334","47558656","54.492503244322186617","413.7393764846684121","0","0"
"05/21/2023 20:20:02.485","49152","0","0","100084.52065599999332","21909504","704512","0","0","100084.46118699999352","47558656","0","0","0","0"
"05/21/2023 20:20:03.482","49152","0","0","100085.51736050000181","21909504","704512","0","0","100085.45789150000201","47558656","0","54.181513488337280648","0","0"
"05/21/2023 20:20:04.467","49152","0","0","100086.502170199994","21909504","704512","0","0","100086.44270119999419","47558656","129.96538859245046638","148.24177136326380833","0","0"
"05/21/2023 20:20:05.483","49152","0","0","100087.51776829999289","21909504","704512","0","0","100087.45829929999309","47558656","0","0","0","0"
"05/21/2023 20:20:06.473","49152","0","0","100088.50770220000413","21909504","704512","0","0","100088.44823320000432","47558656","0","0","0","0"
"05/21/2023 20:20:07.471","49152","0","0","100089.50649719999637","21909504","704512","0","0","100089.44702819999657","47558656","0","0","0","0"
"05/21/2023 20:20:08.471","49152","0","0","100090.50650289999612","21909504","704512","0","0","100090.44703389999631","47558656","0","0","0","0"
"05/21/2023 20:20:09.487","49152","0","0","100091.52212579999468","21909504","704512","0","0","100091.46265679999487","47558656","126.02794000046078793","143.75061906302559578","0","0"
"05/21/2023 20:20:10.471","49152","0","0","100092.50653420000162","21909504","704512","0","0","100092.44706520000182","47558656","0","0","0","0"
"05/21/2023 20:20:11.472","49152","0","0","100093.50702590000583","21909504","704512","0","0","100093.44755690000602","47558656","0","0","0","0"
"05/21/2023 20:20:12.472","49152","0","0","100094.5070604999928","21909504","704512","0","0","100094.447591499993","47558656","0","0","0","0"
"05/21/2023 20:20:13.472","49152","0","0","100095.50704959999712","21909504","704512","0","0","100095.44758059999731","47558656","0","0","0","0"
"05/21/2023 20:20:14.472","49152","0","0","100096.50704979999864","21909504","704512","0","0","100096.44758079999883","47558656","213.99439334689432712","223.99413135375854722","0","0"
"05/21/2023 20:20:15.488","49152","0","0","100097.52268510000431","21909504","704512","0","0","100097.4632161000045","47558656","0","0","0","0"
"05/21/2023 20:20:16.472","49152","0","0","100098.50705010000092","21909504","704512","0","0","100098.44758110000112","47558656","0","0","0","0"
"05/21/2023 20:20:17.472","49152","0","0","100099.50705260000541","21909504","704512","0","0","100099.4475836000056","47558656","0","0","0","0"
"05/21/2023 20:20:18.488","49152","0","0","100100.52266849999432","21909504","704512","0","0","100100.46319949999452","47558656","126.03268027399505513","143.75602593752560665","0","0"
"05/21/2023 20:20:19.472","49152","0","0","100101.50705060000473","21909504","704512","0","0","100101.44758160000492","47558656","0","0","0","0"
"05/21/2023 20:20:20.472","49152","0","0","100102.5070670999994","21909504","704512","0","0","100102.4475980999996","47558656","0","0","0","0"
"05/21/2023 20:20:21.472","49152","0","0","100103.50705050000397","21909504","704512","0","0","100103.44758150000416","47558656","0","0","0","0"
"05/21/2023 20:20:22.472","49152","0","0","100104.50707130000228","21909504","704512","0","0","100104.44760230000247","47558656","0","0","0","0"
"05/21/2023 20:20:23.488","49152","0","0","100105.5226854999928","21909504","704512","0","0","100105.463216499993","47558656","126.03229557881661549","143.75558714458770737","0","0"
"05/21/2023 20:20:24.472","49152","0","0","100106.50705410000228","21909504","704512","0","0","100106.44758510000247","47558656","0","0","0","0"
"05/21/2023 20:20:25.472","49152","0","0","100107.50707289999991","21909504","704512","0","0","100107.4476039000001","47558656","0","0","0","0"
"05/21/2023 20:20:26.488","49152","0","0","100108.52268730000651","21909504","704512","0","0","100108.4632183000067","47558656","0","0","0","0"
"05/21/2023 20:20:27.472","49152","0","0","100109.5070432999928","21909504","704512","0","0","100109.44757429999299","47558656","0","0","0","0"
"05/21/2023 20:20:28.472","49152","0","0","100110.50705109999399","21909504","704512","0","0","100110.44758209999418","47558656","127.99951360184830662","145.99944520210823384","0","0"
"05/21/2023 20:20:29.472","49152","0","0","100111.50721739999426","21909504","704512","0","0","100111.44774839999445","47558656","807.8150103626269356","65.984889460313581822","0","0"
"05/21/2023 20:20:30.487","49152","0","0","100112.52261549999821","21909504","704512","0","0","100112.4631464999984","47558656","104480.67076568966149","42155.273417399643222","0","0"
"05/21/2023 20:20:31.472","49152","0","0","100113.50706629999331","21909504","704512","0","0","100113.4475972999935","47558656","0","0","0","0"
"05/21/2023 20:20:32.487","49152","0","0","100114.52261919999728","21909504","704512","0","0","100114.46315019999747","47558656","213.66263241421640373","0","0","0"
"05/21/2023 20:20:33.472","49152","0","0","100115.50699059999897","21909504","704512","0","0","100115.44752159999916","47558656","350.49481232120319874","148.32534086636425741","0","0"
"05/21/2023 20:20:34.472","49152","0","0","100116.50702869999805","21909504","704512","0","0","100116.44755969999824","47558656","5295.6335421588828467","615.9573757495980999","0","0"
"05/21/2023 20:20:35.472","49152","0","0","100117.50707279999915","21909504","704512","0","0","100117.44760379999934","47558656","216.99084298642597446","0","0","0"
"05/21/2023 20:20:36.487","49152","0","0","100118.52263380000659","21909504","704512","0","0","100118.46316480000678","47558656","0","0","0","0"
"05/21/2023 20:20:37.472","49152","0","0","100119.50698869999906","21909504","704512","0","0","100119.44751969999925","47558656","0","0","0","0"
"05/21/2023 20:20:38.472","49152","0","0","100120.50705800000287","21909504","704512","0","0","100120.44758900000306","47558656","127.98695812896666268","145.98512411585258519","0","0"
