"(PDH-CSV 4.0)","\\LAPTOP-F9C6CI3F\Proceso(httpd)\Espacio de trabajo - Privado","\\LAPTOP-F9C6CI3F\Proceso(httpd)\Operaciones de ES de datos/s","\\LAPTOP-F9C6CI3F\Proceso(httpd)\Otras operaciones de ES/s","\\LAPTOP-F9C6CI3F\Proceso(httpd)\Tiempo transcurrido","\\LAPTOP-F9C6CI3F\Proceso(httpd)\Uso m�ximo del espacio de trabajo","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\Espacio de trabajo - Privado","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\Operaciones de ES de datos/s","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\Otras operaciones de ES/s","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\Tiempo transcurrido","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\Uso m�ximo del espacio de trabajo","\\LAPTOP-F9C6CI3F\Interfaz de red(Qualcomm Atheros QCA9377 Wireless Network Adapter)\Bytes enviados/s","\\LAPTOP-F9C6CI3F\Interfaz de red(Qualcomm Atheros QCA9377 Wireless Network Adapter)\Bytes recibidos/s","\\LAPTOP-F9C6CI3F\Proceso(httpd)\% de tiempo de procesador","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\% de tiempo de procesador"
"05/21/2023 18:35:53.055","421888"," "," ","93835.105439899998601","21909504","8839168"," "," ","93835.045970899998792","47558656"," "," "," "," "
"05/21/2023 18:35:54.063","421888","0","0","93836.098196399994777","21909504","8839168","0","0","93836.038727399994968","47558656","194.74190794398657545","290.59932377133748105","0","0"
"05/21/2023 18:35:55.059","421888","0","0","93837.094169000003603","21909504","8839168","0","0","93837.034700000003795","47558656","0","0","0","0"
"05/21/2023 18:35:56.057","421888","0","0","93838.091954999996233","21909504","8839168","0","0","93838.032485999996425","47558656","216.47997941034861924","441.97995796279514025","0","0"
"05/21/2023 18:35:57.057","421888","0","0","93839.091981200006558","21909504","8839168","0","0","93839.032512200006749","47558656","0","0","0","0"
"05/21/2023 18:35:58.057","421888","0","0","93840.092358599998988","21909504","8839168","0","0","93840.03288959999918","47558656","85.960217611289493789","85.960217611289493789","0","0"
"05/21/2023 18:35:59.052","421888","0","0","93841.087548399998923","21909504","8839168","0","0","93841.028079399999115","47558656","42.203967554795575268","114.55362622015941554","0","0"
"05/21/2023 18:36:00.056","421888","0","0","93842.091187400001218","21909504","8839168","0","0","93842.031718400001409","47558656","0","53.808141689990172551","0","0"
"05/21/2023 18:36:01.057","421888","0","0","93843.092462300002808","21909504","8839168","0","0","93843.032993300003","47558656","0","0","0","0"
"05/21/2023 18:36:02.043","421888","0","0","93844.078231999999844","21909504","8839168","0","0","93844.018763000000035","47558656","87.239074016064975581","79.123811316896137669","0","0"
"05/21/2023 18:36:03.044","421888","0","0","93845.079570799993235","21909504","8839168","0","0","93845.020101799993427","47558656","225.72256439610075063","437.46231506854923055","0","0"
"05/21/2023 18:36:04.045","421888","0","0","93846.08015670000168","21909504","8839168","0","0","93846.020687700001872","47558656","14066.992904443286534","21612.161732842461788","0","0"
"05/21/2023 18:36:05.045","421888","0","0","93847.080202199998894","21909504","8839168","0","0","93847.020733199999086","47558656","1072.8870249962678827","1519.8399608521222035","0","0"
