"(PDH-CSV 4.0)","\\LAPTOP-F9C6CI3F\Proceso(httpd)\Espacio de trabajo - Privado","\\LAPTOP-F9C6CI3F\Proceso(httpd)\Operaciones de ES de datos/s","\\LAPTOP-F9C6CI3F\Proceso(httpd)\Otras operaciones de ES/s","\\LAPTOP-F9C6CI3F\Proceso(httpd)\Tiempo transcurrido","\\LAPTOP-F9C6CI3F\Proceso(httpd)\Uso m�ximo del espacio de trabajo","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\Espacio de trabajo - Privado","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\Operaciones de ES de datos/s","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\Otras operaciones de ES/s","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\Tiempo transcurrido","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\Uso m�ximo del espacio de trabajo","\\LAPTOP-F9C6CI3F\Interfaz de red(Qualcomm Atheros QCA9377 Wireless Network Adapter)\Bytes enviados/s","\\LAPTOP-F9C6CI3F\Interfaz de red(Qualcomm Atheros QCA9377 Wireless Network Adapter)\Bytes recibidos/s","\\LAPTOP-F9C6CI3F\Proceso(httpd)\% de tiempo de procesador","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\% de tiempo de procesador"
"05/21/2023 20:26:32.978","49152"," "," ","100475.02399620000506","21909504","704512"," "," ","100474.96452720000525","47558656"," "," "," "," "
"05/21/2023 20:26:33.978","49152","0","0","100476.01364989999274","21909504","704512","0","0","100475.95418089999293","47558656","219.4177421590766528","0","0","0"
"05/21/2023 20:26:34.983","49152","0","0","100477.01824299999862","21909504","704512","0","0","100476.95877399999881","47558656","215.98841824315815074","0","0","0"
"05/21/2023 20:26:35.974","49152","0","0","100478.00954319999437","21909504","704512","0","0","100477.95007419999456","47558656","0","54.473796741922221543","0","0"
"05/21/2023 20:26:36.983","49152","0","0","100479.01794770000561","21909504","704512","0","0","100478.9584787000058","47558656","0","192.38319241264491666","0","0"
"05/21/2023 20:26:37.967","49152","0","0","100480.00229400000535","21909504","704512","0","0","100479.94282500000554","47558656","130.04589502512476429","60.95901329302723326","0","0"
"05/21/2023 20:26:38.967","49152","0","0","100481.00243920000503","21909504","704512","0","0","100480.94297020000522","47558656","0","53.991053682404832159","0","0"
"05/21/2023 20:26:39.967","49152","0","0","100482.00248539999302","21909504","704512","0","0","100481.94301639999321","47558656","0","107.99542099414983909","0","0"
"05/21/2023 20:26:40.983","49152","0","0","100483.01778320000449","21909504","704512","0","0","100482.95831420000468","47558656","0","0","0","0"
"05/21/2023 20:26:41.967","49152","0","0","100484.00212410000677","21909504","704512","0","0","100483.94265510000696","47558656","239.76069444450087076","203.18702919025497522","0","0"
"05/21/2023 20:26:42.983","49152","0","0","100485.01776309999696","21909504","704512","0","0","100484.95829409999715","47558656","54.152710446540297085","64.983252535848350817","0","0"
"05/21/2023 20:26:43.970","49152","0","0","100486.00550679999287","21909504","704512","0","0","100485.94603779999306","47558656","0","0","0","0"
"05/21/2023 20:26:44.984","49152","0","0","100487.01897079999617","21909504","704512","0","0","100486.95950179999636","47558656","0","0","0","0"
"05/21/2023 20:26:45.968","49152","0","0","100488.00330549999489","21909504","704512","0","0","100487.94383649999509","47558656","0","0","0","0"
"05/21/2023 20:26:46.968","49152","0","0","100489.00331090000691","21909504","704512","0","0","100488.9438419000071","47558656","213.99383697749505018","223.99354898578923212","0","0"
"05/21/2023 20:26:47.970","49152","0","0","100490.00471069999912","21909504","704512","0","0","100489.94524169999931","47558656","0","0","0","0"
"05/21/2023 20:26:48.982","49152","0","0","100491.01690329999838","21909504","704512","0","0","100490.95743429999857","47558656","0","0","0","0"
"05/21/2023 20:26:49.967","49152","0","0","100492.001700599998","21909504","704512","0","0","100491.94223159999819","47558656","0","0","0","0"
"05/21/2023 20:26:50.967","49152","0","0","100493.00171569999657","21909504","704512","0","0","100492.94224669999676","47558656","0","0","0","0"
"05/21/2023 20:26:51.982","49152","0","0","100494.01728990000265","21909504","704512","0","0","100493.95782090000284","47558656","0","0","0","0"
"05/21/2023 20:26:52.981","49152","0","0","100495.01579350000247","21909504","704512","0","0","100494.95632450000267","47558656","128.19915739100693486","146.22716389911727219","0","0"
"05/21/2023 20:26:53.980","49152","0","0","100496.01502320000145","21909504","704512","0","0","100495.95555420000164","47558656","0","0","0","0"
"05/21/2023 20:26:54.980","49152","0","0","100497.01497360000212","21909504","704512","0","0","100496.95550460000231","47558656","0","0","0","0"
"05/21/2023 20:26:55.964","49152","0","0","100497.99934080000094","21909504","704512","0","0","100497.93987180000113","47558656","0","0","0","0"
"05/21/2023 20:26:56.964","49152","0","0","100498.99934520000534","21909504","704512","0","0","100498.93987620000553","47558656","0","0","0","0"
