"(PDH-CSV 4.0)","\\LAPTOP-F9C6CI3F\Proceso(httpd)\Espacio de trabajo - Privado","\\LAPTOP-F9C6CI3F\Proceso(httpd)\Operaciones de ES de datos/s","\\LAPTOP-F9C6CI3F\Proceso(httpd)\Otras operaciones de ES/s","\\LAPTOP-F9C6CI3F\Proceso(httpd)\Tiempo transcurrido","\\LAPTOP-F9C6CI3F\Proceso(httpd)\Uso m�ximo del espacio de trabajo","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\Espacio de trabajo - Privado","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\Operaciones de ES de datos/s","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\Otras operaciones de ES/s","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\Tiempo transcurrido","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\Uso m�ximo del espacio de trabajo","\\LAPTOP-F9C6CI3F\Interfaz de red(Qualcomm Atheros QCA9377 Wireless Network Adapter)\Bytes enviados/s","\\LAPTOP-F9C6CI3F\Interfaz de red(Qualcomm Atheros QCA9377 Wireless Network Adapter)\Bytes recibidos/s","\\LAPTOP-F9C6CI3F\Proceso(httpd)\% de tiempo de procesador","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\% de tiempo de procesador"
"05/21/2023 19:35:42.294","49152"," "," ","97424.345180499993148","21909504","704512"," "," ","97424.28571149999334","47558656"," "," "," "," "
"05/21/2023 19:35:43.308","49152","0","0","97425.342847499996424","21909504","704512","0","0","97425.283378499996616","47558656","42.130182263193269421","60.185974661704669586","0","0"
"05/21/2023 19:35:44.314","49152","0","0","97426.348964799995883","21909504","704512","0","0","97426.289495799996075","47558656","869.63686250524381194","5187.0111833312776071","0","0"
"05/21/2023 19:35:45.312","49152","0","0","97427.347410500005935","21909504","704512","0","0","97427.287941500006127","47558656","2941.4725089498583657","827.25784555416510102","0","0"
"05/21/2023 19:35:46.312","49152","0","0","97428.347405399996205","21909504","704512","0","0","97428.287936399996397","47558656","0","0","0","0"
"05/21/2023 19:35:47.306","49152","0","0","97429.341064099993673","21909504","704512","0","0","97429.281595099993865","47558656","0","0","0","0"
"05/21/2023 19:35:48.306","49152","0","0","97430.341069500005688","21909504","704512","0","0","97430.281600500005879","47558656","0","60.025198578363195168","0","0"
"05/21/2023 19:35:49.308","49152","0","0","97431.342940000002272","21909504","704512","0","0","97431.283471000002464","47558656","41.923606803682325506","0","0","0"
"05/21/2023 19:35:50.308","49152","0","0","97432.342952100007096","21909504","704512","0","0","97432.283483099992736","47558656","322.978069789061351","391.97338500715807186","0","0"
"05/21/2023 19:35:51.308","49152","0","0","97433.342951800004812","21909504","704512","0","0","97433.283482800005004","47558656","0","0","0","0"
"05/21/2023 19:35:52.308","49152","0","0","97434.342950000005658","21909504","704512","0","0","97434.28348100000585","47558656","0","0","0","0"
"05/21/2023 19:35:53.308","49152","0","0","97435.342949500001851","21909504","704512","0","0","97435.283480500002042","47558656","0","0","0","0"
"05/21/2023 19:35:54.308","49152","0","0","97436.342950000005658","21909504","704512","0","0","97436.28348100000585","47558656","41.999903400222180494","59.999862000317399691","0","0"
"05/21/2023 19:35:55.308","49152","0","0","97437.342899499999476","21909504","704512","0","0","97437.283430499999668","47558656","0","0","0","0"
"05/21/2023 19:35:56.308","49152","0","0","97438.342888500003028","21909504","704512","0","0","97438.28341950000322","47558656","86.003233721587932337","86.003233721587932337","0","0"
"05/21/2023 19:35:57.308","49152","0","0","97439.342970600002445","21909504","704512","0","0","97439.283501600002637","47558656","0","0","0","0"
"05/21/2023 19:35:58.308","49152","0","0","97440.34319780000078","21909504","704512","0","0","97440.283728800000972","47558656","0","0","0","0"
"05/21/2023 19:35:59.308","49152","0","0","97441.342890600004466","21909504","704512","0","0","97441.283421600004658","47558656","42.017306928723940018","60.024724183891343898","0","0"
"05/21/2023 19:36:00.308","49152","0","0","97442.342946000004304","21909504","704512","0","0","97442.283477000004495","47558656","0","0","0","0"
"05/21/2023 19:36:01.308","49152","0","0","97443.342893499997444","21909504","704512","0","0","97443.283424499997636","47558656","85.99763506503570909","85.99763506503570909","0","0"
"05/21/2023 19:36:02.308","49152","0","0","97444.342899399998714","21909504","704512","0","0","97444.283430399998906","47558656","0","0","0","0"
"05/21/2023 19:36:03.308","49152","0","0","97445.342973999999231","21909504","704512","0","0","97445.283504999999423","47558656","0","0","0","0"
"05/21/2023 19:36:04.308","49152","0","0","97446.342970199999399","21909504","704512","0","0","97446.283501199999591","47558656","42.000487205651587885","60.000696008073695964","0","0"
"05/21/2023 19:36:05.308","49152","0","0","97447.343364700005623","21909504","704512","0","0","97447.283895700005814","47558656","0","0","0","0"
"05/21/2023 19:36:06.309","49152","0","0","97448.34393529999943","21909504","704512","0","0","97448.284466299999622","47558656","85.954280917979730248","85.954280917979730248","0","0"
"05/21/2023 19:36:07.309","49152","0","0","97449.344123400005628","21909504","704512","0","0","97449.28465440000582","47558656","0","0","0","0"
"05/21/2023 19:36:08.309","49152","0","0","97450.343854299993836","21909504","704512","0","0","97450.284385299994028","47558656","0","0","0","0"
"05/21/2023 19:36:09.309","49152","0","0","97451.343899800005602","21909504","704512","0","0","97451.284430800005794","47558656","97.000009700000958901","126.00001260000125569","0","0"
