"(PDH-CSV 4.0)","\\LAPTOP-F9C6CI3F\Proceso(httpd)\Espacio de trabajo - Privado","\\LAPTOP-F9C6CI3F\Proceso(httpd)\Operaciones de ES de datos/s","\\LAPTOP-F9C6CI3F\Proceso(httpd)\Otras operaciones de ES/s","\\LAPTOP-F9C6CI3F\Proceso(httpd)\Tiempo transcurrido","\\LAPTOP-F9C6CI3F\Proceso(httpd)\Uso m�ximo del espacio de trabajo","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\Espacio de trabajo - Privado","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\Operaciones de ES de datos/s","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\Otras operaciones de ES/s","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\Tiempo transcurrido","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\Uso m�ximo del espacio de trabajo","\\LAPTOP-F9C6CI3F\Interfaz de red(Qualcomm Atheros QCA9377 Wireless Network Adapter)\Bytes enviados/s","\\LAPTOP-F9C6CI3F\Interfaz de red(Qualcomm Atheros QCA9377 Wireless Network Adapter)\Bytes recibidos/s","\\LAPTOP-F9C6CI3F\Proceso(httpd)\% de tiempo de procesador","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\% de tiempo de procesador"
"05/15/2023 12:46:42.964","77824"," "," ","20526.091376199998194","21921792","8855552"," "," ","20526.030252600001404","47362048"," "," "," "," "
"05/15/2023 12:46:43.958","77824","0","0","20527.084991399999126","21921792","8855552","0","0","20527.023867799998698","47362048","8229.4349753331007378","7174.3792092647554455","0","0"
"05/15/2023 12:46:44.959","77824","0","0","20528.086182499999268","21921792","8855552","0","0","20528.025058899998839","47362048","2810.3728634472495287","9028.5601020166341186","0","0"
"05/15/2023 12:46:45.959","77824","0","0","20529.086242199999106","21921792","8871936","8.9999811000396903182","1585.9966694069944424","20529.025118599998677","47362048","0","81.999827800361629215","0","0"
"05/15/2023 12:46:46.961","77824","0","0","20530.0885148999987","21921792","8871936","13.967062872334460977","4.9882367401194507295","20530.027391299998271","47362048","76.818845797839543366","69.835314361672303107","0","0"
"05/15/2023 12:46:47.946","77824","0","0","20531.072892200001661","21921792","8876032","23.365383189236645478","1488.2733205318124874","20531.011768600001233","47362048","5604.6443067399377469","7590.7018778250530886","0","0"
"05/15/2023 12:46:48.953","77824","0","0","20532.080134799998632","21921792","8876032","2.9785437621549406551","122.12029424835256464","20532.019011199998204","47362048","355.4395556171562589","375.29651403152251987","0","0"
"05/15/2023 12:46:49.961","77824","0","0","20533.088624200001505","21921792","8929280","9.9154421013042863819","841.8210344007339927","20533.027500600001076","47362048","197.31729781595529971","212.19046096791174705","0","0"
"05/15/2023 12:46:50.950","77824","0","0","20534.077182799999719","21921792","8929280","3.03481663030956339","737.46044116522398326","20534.01605919999929","47362048","0","0","0","0"
"05/15/2023 12:46:51.950","77824","0","0","20535.077233299998625","21921792","8929280","9.9994350319206972699","763.95683643874133395","20535.016109699998196","47362048","80.995423758557649307","83.995254268133862752","0","0"
"05/15/2023 12:46:52.960","77824","0","0","20536.087027099998522","21921792","8929280","5.9416423769025383805","791.22870985752126671","20536.025903500001732","47362048","2179.5924785937477282","935.80867436214975896","0","0"
"05/15/2023 12:46:53.944","77824","0","0","20537.071332799998345","21921792","8896512","10.158357621119876057","1437.4076033884623484","20537.010209200001555","47362048","5910.1324639675440267","1905.7078897220887939","0","0"
"05/15/2023 12:46:54.955","77824","0","0","20538.082599400000618","21921792","8896512","2.9670541276717457002","133.51743574522856761","20538.021475800000189","47362048","126.59430944732781654","144.39663421335831117","0","0"
"05/15/2023 12:46:56.016","77824","0","0","20539.143547499999841","21921792","8896512","8.4760911130821678938","1486.1413084937400981","20539.082423899999412","47362048","118.66527558315036117","125.25779089332537808","0","0"
"05/15/2023 12:46:56.957","77824","0","0","20540.08388930000001","21921792","8896512","3.1927171992207639128","3.1927171992207639128","20540.022765699999582","47362048","0","0","0","0"
"05/15/2023 12:46:57.943","77824","0","0","20541.070775299998786","21921792","8896512","9.1208679174687130597","1600.2056046314551168","20541.009651699998358","47362048","203.69938349013457923","196.60537510988112331","0","0"
"05/15/2023 12:46:58.962","77824","0","0","20542.089590499999758","21921792","8896512","1.9627002555337598189","29.440503833006395951","20542.02846689999933","47362048","0","0","0","0"
"05/15/2023 12:46:59.949","77824","0","0","20543.076039100000344","21921792","8900608","14.1956141433337244","1569.6293352771861009","20543.014915499999915","47362048","129.78847216762261496","148.03997606619455496","0","0"
"05/15/2023 12:47:00.960","77824","0","0","20544.087312200001179","21921792","8900608","2.9663878591677699248","16.809531201950697721","20544.026188600000751","47362048","4458.4809523291587539","5831.9185311238361464","0","0"
"05/15/2023 12:47:01.946","77824","0","0","20545.073319099999935","21921792","8896512","9.1279547569879824209","1600.4347340585595703","20545.012195499999507","47362048","155.17523086879569405","198.78657026329383939","0","0"
"05/15/2023 12:47:02.959","77824","0","0","20546.086219600001641","21921792","8900608","1.9744324814677298718","1.9744324814677298718","20546.025096000001213","47362048","0","0","0","0"
"05/15/2023 12:47:03.943","77824","0","0","20547.070613899999444","21921792","8908800","18.285578682184755905","1498.4015864568063989","20547.009490299999015","47362048","0","0","0","0"
"05/15/2023 12:47:04.945","77824","0","0","20548.072418399999151","21921792","8908800","2.9947110408307886509","120.78667864684180699","20548.011294799998723","47362048","843.51027650067214836","778.62487061600506877","0","0"
"05/15/2023 12:47:05.945","77824","0","0","20549.072433199999068","21921792","8912896","8.9993196514343516412","1198.909362452198593","20549.01130959999864","47362048","10497.206411195315013","13191.002760191329799","0","0"
"05/15/2023 12:47:06.961","77824","0","0","20550.088069900000846","21921792","8912896","3.9386201497246751124","369.24563903668831699","20550.026946300000418","47362048","75.818437882200001354","68.925852620181814245","0","0"
"05/15/2023 12:47:07.945","77824","0","0","20551.072363200000837","21921792","9084928","141.21326372501491164","1220.1232354945532279","20551.011239600000408","47362048","0","0","0","0"
"05/15/2023 12:47:08.958","77824","0","0","20552.085528499999782","21921792","9084928","3.9481259677226887561","383.95525036103146022","20552.024404899999354","47362048","54.286732056186970397","65.144078467424364476","0","0"
"05/15/2023 12:47:09.944","77824","0","0","20553.071454400000221","21921792","9084928","12.170406378996800001","799.1900188874565174","20553.010330799999792","47362048","185.59869727970118447","215.01051269561011736","0","0"
"05/15/2023 12:47:10.947","77824","0","0","20554.073976700001367","21921792","9142272","3.990255397294268036","792.06569636291226288","20554.012853100000939","47362048","0","0","0","0"
"05/15/2023 12:47:11.962","77824","0","0","20555.089602899999591","21921792","9220096","14.768804700575776323","693.14923394702316273","20555.028479299999162","47362048","2242.8891405274412136","2198.5827264257140996","0","0"
"05/15/2023 12:47:12.952","77824","0","0","20556.078879600001528","21921792","9297920","42.455723986847218043","895.61360600825321399","20556.0177560000011","47362048","0","0","0","0"
"05/15/2023 12:47:13.961","77824","0","0","20557.087991299998976","21921792","9322496","24.774011467394426944","678.80791420660727908","20557.026867699998547","47362048","54.502825228267738567","65.403390273921289122","0","0"
"05/15/2023 12:47:14.950","77824","0","0","20558.077150400000392","21921792","9322496","0","891.68476658685312941","20558.016026799999963","47362048","948.2996724018914847","1985.5656253702716185","0","0"
"05/15/2023 12:47:15.950","77824","0","0","20559.077154899998277","21921792","9322496","22.999924100250471071","653.99784180712208581","20559.016031300001487","47362048","178.99940930194932776","202.99933010221067775","0","0"
"05/15/2023 12:47:16.950","77824","0","0","20560.077499499999249","21921792","9322496","14.994853766187443256","902.69019672448405345","20560.01637589999882","47362048","0","0","0","0"
"05/15/2023 12:47:17.950","77824","0","0","20561.077519200000097","21921792","9322496","22.998385513336966568","562.96048017429177435","20561.016395599999669","47362048","108.99234873711866101","157.98890917857568184","0","0"
"05/15/2023 12:47:18.955","77824","0","0","20562.082794599999033","21921792","9322496","0","1019.6636920341086352","20562.021670999998605","47362048","0","0","0","0"
"05/15/2023 12:47:19.971","77824","0","0","20563.098369600000296","21921792","9322496","6.8926843509971496005","476.57988941180292386","20563.037245999999868","47362048","126.03765670394788856","143.76170217794054906","0","0"
"05/15/2023 12:47:20.960","77824","0","0","20564.087350699999661","21921792","9322496","9.0998729253300822961","1117.2621758321934067","20564.026227099999232","47362048","0","202.21939834066850494","0","0"
"05/15/2023 12:47:21.945","77824","0","0","20565.072156900001573","21921792","9322496","25.385576443484801246","531.06625919770203836","20565.011033300001145","47362048","4454.660954302713435","3623.0294700141507747","0","0"
"05/15/2023 12:47:22.952","77824","0","0","20566.078991999998834","21921792","9322496","16.885504459908698749","1033.9888319273502475","20566.017868399998406","47362048","231.43073759757214702","298.97275543720695623","0","0"
"05/15/2023 12:47:23.952","77824","0","0","20567.079019699998753","21921792","9322496","10.999149765723108985","537.95841581445756674","20567.017896099998325","47362048","0","0","0","0"
"05/15/2023 12:47:24.966","77824","0","0","20568.093482000000222","21921792","9322496","21.68601897428087355","1028.1144450079523267","20568.032358399999794","47362048","126.17320130490689678","143.91630773840944357","0","0"
"05/15/2023 12:47:25.951","77824","0","0","20569.078357499998674","21921792","9326592","9.1381487044846583245","465.03023407266368849","20569.017233899998246","47362048","0","0","0","0"
"05/15/2023 12:47:26.955","77824","0","0","20570.082124199998361","21921792","9326592","14.943659415272540159","1114.7969923793314138","20570.021000600001571","47362048","0","0","0","0"
"05/15/2023 12:47:27.955","77824","0","0","20571.082533500000864","21921792","9322496","12.994538395512366336","505.78741754840439171","20571.021409900000435","47362048","4309.1888479272156474","6733.1700486285608349","0","0"
