"(PDH-CSV 4.0)","\\LAPTOP-F9C6CI3F\Proceso(httpd)\Espacio de trabajo - Privado","\\LAPTOP-F9C6CI3F\Proceso(httpd)\Operaciones de ES de datos/s","\\LAPTOP-F9C6CI3F\Proceso(httpd)\Otras operaciones de ES/s","\\LAPTOP-F9C6CI3F\Proceso(httpd)\Tiempo transcurrido","\\LAPTOP-F9C6CI3F\Proceso(httpd)\Uso m�ximo del espacio de trabajo","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\Espacio de trabajo - Privado","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\Operaciones de ES de datos/s","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\Otras operaciones de ES/s","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\Tiempo transcurrido","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\Uso m�ximo del espacio de trabajo","\\LAPTOP-F9C6CI3F\Interfaz de red(Qualcomm Atheros QCA9377 Wireless Network Adapter)\Bytes enviados/s","\\LAPTOP-F9C6CI3F\Interfaz de red(Qualcomm Atheros QCA9377 Wireless Network Adapter)\Bytes recibidos/s","\\LAPTOP-F9C6CI3F\Proceso(httpd)\% de tiempo de procesador","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\% de tiempo de procesador"
"05/15/2023 12:25:38.594","16384"," "," ","19261.737027399998624","21921792","4919296"," "," ","19261.675903799998196","47362048"," "," "," "," "
"05/15/2023 12:25:39.610","16384","0","0","19262.737161599998217","21921792","4919296","0","0","19262.676038000001427","47362048","130.36210145324437804","2165.6277784054473159","0","0"
"05/15/2023 12:25:40.594","16384","0","0","19263.721787099999347","21921792","4919296","0","0","19263.660663499998918","47362048","789.14285679464194345","1321.3318618916719061","0","0"
"05/15/2023 12:25:41.598","16384","0","0","19264.725794400001178","21921792","4919296","0","0","19264.664670800000749","47362048","54.76958435860335328","0","0","0"
"05/15/2023 12:25:42.603","16384","0","0","19265.730253000001539","21921792","4919296","0","0","19265.669129400001111","47362048","3492.9516656341147609","4809.2806570731963802","0","0"
"05/15/2023 12:25:43.618","16384","0","0","19266.74561679999897","21921792","4919296","0","0","19266.684493199998542","47362048","6768.1453545300519181","2507.5198617450082565","0","0"
"05/15/2023 12:25:44.587","16384","0","0","19267.714360499998293","21921792","4919296","0","14.512429533084349131","19267.653236900001502","47362048","908.06344792727782078","1818.2001000735676826","0","0"
"05/15/2023 12:25:45.593","16384","0","0","19268.720461000000796","21921792","4919296","0","0","19268.659337400000368","47362048","0","0","0","0"
"05/15/2023 12:25:46.601","16384","0","0","19269.728064300001279","21921792","4919296","0","13.896291973005460818","19269.66694070000085","47362048","76.429605851530027394","262.04436291953152249","0","0"
"05/15/2023 12:25:47.594","16384","0","0","19270.721818999998504","21921792","4919296","0","14.090123246308035476","19270.660695400001714","47362048","0","0","0","0"
