"(PDH-CSV 4.0)","\\LAPTOP-F9C6CI3F\Proceso(httpd)\Espacio de trabajo - Privado","\\LAPTOP-F9C6CI3F\Proceso(httpd)\Operaciones de ES de datos/s","\\LAPTOP-F9C6CI3F\Proceso(httpd)\Otras operaciones de ES/s","\\LAPTOP-F9C6CI3F\Proceso(httpd)\Tiempo transcurrido","\\LAPTOP-F9C6CI3F\Proceso(httpd)\Uso m�ximo del espacio de trabajo","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\Espacio de trabajo - Privado","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\Operaciones de ES de datos/s","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\Otras operaciones de ES/s","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\Tiempo transcurrido","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\Uso m�ximo del espacio de trabajo","\\LAPTOP-F9C6CI3F\Interfaz de red(Qualcomm Atheros QCA9377 Wireless Network Adapter)\Bytes enviados/s","\\LAPTOP-F9C6CI3F\Interfaz de red(Qualcomm Atheros QCA9377 Wireless Network Adapter)\Bytes recibidos/s","\\LAPTOP-F9C6CI3F\Proceso(httpd)\% de tiempo de procesador","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\% de tiempo de procesador"
"05/15/2023 13:19:42.242","16384"," "," ","22505.383131099999446","21921792","9228288"," "," ","22505.322007499999017","47362048"," "," "," "," "
"05/15/2023 13:19:43.245","16384","0","0","22506.37201450000066","21921792","9228288","0","0","22506.310890900000231","47362048","776.50694417622821675","676.41034590351125644","0","0"
"05/15/2023 13:19:44.245","16384","0","0","22507.372762999999395","21921792","9228288","0","0","22507.311639399998967","47362048","85393.577294997347053","45149.995353396661812","0","0"
"05/15/2023 13:19:45.264","16384","0","0","22508.39110250000158","21921792","9228288","0","0","22508.329978900001151","47362048","8117.3486182241849747","9592.3374428760998853","0","0"
"05/15/2023 13:19:46.246","16384","0","0","22509.37359909999941","21921792","9228288","0","0","22509.312475499998982","47362048","120747.76189960059128","62330.453685709791898","0","0"
"05/15/2023 13:19:47.258","16384","0","0","22510.385706799999753","21921792","9244672","21.735863611803008411","587.8563113192177525","22510.324583199999324","47362048","2893.8338417714098796","35719.927864596633299","0","0"
"05/15/2023 13:19:48.261","16384","0","0","22511.388733100000536","21921792","9244672","0","995.08093009157641973","22511.327609500000108","47362048","3293.3389900726224369","5171.8284412675420754","0","0"
"05/15/2023 13:19:49.259","16384","0","0","22512.386586199998419","21921792","9256960","41.087096427005967314","465.98780094043354438","22512.325462600001629","47362048","55.116836670373857032","0","0","0"
"05/15/2023 13:19:50.244","16384","0","0","22513.371543400000519","21921792","9256960","43.65668383829564192","1165.5319313107765993","22513.310419800000091","47362048","0","67.007933333197968295","0","0"
"05/15/2023 13:19:51.250","16384","0","0","22514.377217699999164","21921792","9240576","28.834684984049445688","357.94781359509653385","22514.316094099998736","47362048","5287.684646385342603","7475.1435072442664023","0","3.1073678625376031093"
"05/15/2023 13:19:52.254","16384","0","0","22515.381386699998984","21921792","9256960","0","1227.0131730620412327","22515.320263099998556","47362048","5659.9966416490105985","2061.6211592844360894","0","3.1120259637570963918"
"05/15/2023 13:19:53.255","16384","0","0","22516.382299799999601","21921792","9240576","11.987910192570792489","259.7380541723671854","22516.321176199999172","47362048","6604.3395235904590663","1140.8494533263203721","0","1.5610745827984469081"
"05/15/2023 13:19:54.259","16384","0","0","22517.386701399998856","21921792","9261056","22.902460710081832929","1317.3893704103593336","22517.325577799998428","47362048","9146.0478966131140623","3150.5819863782139691","0","0"
"05/15/2023 13:19:55.242","16384","0","0","22518.369641799999954","21921792","9256960","22.380866393857470342","287.89932679371202084","22518.308518199999526","47362048","72.229159725630921685","69.177223399195810316","0","0"
"05/15/2023 13:19:56.256","16384","0","0","22519.383232500000304","21921792","9261056","0","1288.3901545288836132","22519.322108899999876","47362048","0","0","0","0"
"05/15/2023 13:19:57.252","16384","0","0","22520.378899300001649","21921792","9273344","13.05615845435973732","175.75597919330414243","22520.317775700001221","47362048","151.65230204679386361","148.63934240348007165","0","0"
"05/15/2023 13:19:58.252","16384","0","0","22521.379289199998311","21921792","9195520","2.999267578857243155","1426.6516116764285016","22521.318165600001521","47362048","127.96875003124236514","145.9643555043858214","0","3.1237820373836244769"
"05/15/2023 13:19:59.256","16384","0","0","22522.383564899999328","21921792","9199616","35.845873497721846945","101.56330824354522235","22522.3224412999989","47362048","0","0","0","0"
"05/15/2023 13:20:00.254","16384","0","0","22523.381593599999178","21921792","9187328","10.016284475299942258","1496.4329006098114405","22523.32046999999875","47362048","0","0","0","0"
"05/15/2023 13:20:01.242","16384","0","0","22524.369496600000275","21921792","9187328","15.187341937738782605","12.149873550191026439","22524.308372999999847","47362048","55.686920438375537401","66.824304526050639197","0","0"
"05/15/2023 13:20:02.261","16384","0","0","22525.388017400000535","21921792","9228288","33.380235837256819309","869.84967505322174475","22525.326893800000107","47362048","107.01310900767626322","299.44035089303906716","0","0"
"05/15/2023 13:20:03.262","16384","0","0","22526.388901199999964","21921792","9228288","1.9980497036842339575","45.955143184737380579","22526.327777599999536","47362048","755.26278799264048303","912.10968973185276809","0","0"
"05/15/2023 13:20:04.260","16384","0","0","22527.387654699999985","21921792","9211904","27.037820503320045162","761.06457713049019276","22527.326531099999556","47362048","0","0","0","0"
"05/15/2023 13:20:05.260","16384","0","0","22528.386964400000579","21921792","9211904","2.0012838235728218628","171.10976691547628548","22528.325840800000151","47362048","54.034663236466194292","54.034663236466194292","0","0"
"05/15/2023 13:20:06.260","16384","0","0","22529.387438500001736","21921792","9211904","21.989064838056037843","638.68238325080938012","22529.326314900001307","47362048","76.96172693319613245","69.965206302905571079","0","0"
"05/15/2023 13:20:07.258","16384","0","0","22530.38503639999908","21921792","9211904","17.043011447991297302","821.07213975911008674","22530.323912799998652","47362048","0","0","0","0"
"05/15/2023 13:20:08.257","16384","0","0","22531.383934199999203","21921792","9191424","22.023481435906965942","545.58169920769523742","22531.322810599998775","47362048","128.13661926345869801","146.15583134738258764","0","0"
