"(PDH-CSV 4.0)","\\LAPTOP-F9C6CI3F\Proceso(httpd)\Espacio de trabajo - Privado","\\LAPTOP-F9C6CI3F\Proceso(httpd)\Operaciones de ES de datos/s","\\LAPTOP-F9C6CI3F\Proceso(httpd)\Otras operaciones de ES/s","\\LAPTOP-F9C6CI3F\Proceso(httpd)\Tiempo transcurrido","\\LAPTOP-F9C6CI3F\Proceso(httpd)\Uso m�ximo del espacio de trabajo","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\Espacio de trabajo - Privado","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\Operaciones de ES de datos/s","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\Otras operaciones de ES/s","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\Tiempo transcurrido","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\Uso m�ximo del espacio de trabajo","\\LAPTOP-F9C6CI3F\Interfaz de red(Qualcomm Atheros QCA9377 Wireless Network Adapter)\Bytes enviados/s","\\LAPTOP-F9C6CI3F\Interfaz de red(Qualcomm Atheros QCA9377 Wireless Network Adapter)\Bytes recibidos/s","\\LAPTOP-F9C6CI3F\Proceso(httpd)\% de tiempo de procesador","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\% de tiempo de procesador"
"05/15/2023 12:52:25.372","77824"," "," ","20868.514593600000808","21921792","9060352"," "," ","20868.45347000000038","47362048"," "," "," "," "
"05/15/2023 12:52:26.374","77824","0","0","20869.500854800000525","21921792","9060352","0","0","20869.439731200000097","47362048","56.229066174249993537","67.474879409099997929","0","0"
"05/15/2023 12:52:27.374","77824","0","0","20870.501806899999792","21921792","9060352","0","0","20870.440683299999364","47362048","839.1973916146597503","1300.7559570027226528","0","0"
"05/15/2023 12:52:28.389","77824","0","0","20871.51601859999937","21921792","9060352","0","0","20871.454894999998942","47362048","55923.444843970406509","14453.932158815759976","0","0"
"05/15/2023 12:52:29.384","77824","0","0","20872.510964000000968","21921792","9060352","0","0","20872.449840400000539","47362048","5911.5090709805208462","1745.7142564252233115","0","0"
"05/15/2023 12:52:30.377","77824","0","0","20873.504708500000561","21921792","9068544","0","335.09157459027755976","20873.443584900000133","47362048","371.31769076219950421","1742.8787002713536367","0","0"
"05/15/2023 12:52:31.378","77824","0","0","20874.505469899999298","21921792","9072640","0","1200.09237014046289","20874.44434629999887","47362048","200.84809858304166141","92.929717254840170426","0","0"
"05/15/2023 12:52:32.368","77824","0","0","20875.495333599999867","21921792","9064448","0","277.82276261499714565","20875.434209999999439","47362048","7823.488995238320058","7536.5738513013775446","0","0"
"05/15/2023 12:52:33.376","77824","0","0","20876.503729700001713","21921792","9076736","0","1242.5680201865241088","20876.442606100001285","47362048","54.542091867724515453","65.45051024126942707","0","0"
"05/15/2023 12:52:34.377","77824","0","0","20877.504208199999994","21921792","9105408","0","237.87582881735735896","20877.443084599999565","47362048","54.971304978801072139","65.965565974561286566","0","0"
