"(PDH-CSV 4.0)","\\LAPTOP-F9C6CI3F\Proceso(httpd)\Espacio de trabajo - Privado","\\LAPTOP-F9C6CI3F\Proceso(httpd)\Operaciones de ES de datos/s","\\LAPTOP-F9C6CI3F\Proceso(httpd)\Otras operaciones de ES/s","\\LAPTOP-F9C6CI3F\Proceso(httpd)\Tiempo transcurrido","\\LAPTOP-F9C6CI3F\Proceso(httpd)\Uso m�ximo del espacio de trabajo","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\Espacio de trabajo - Privado","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\Operaciones de ES de datos/s","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\Otras operaciones de ES/s","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\Tiempo transcurrido","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\Uso m�ximo del espacio de trabajo","\\LAPTOP-F9C6CI3F\Interfaz de red(Qualcomm Atheros QCA9377 Wireless Network Adapter)\Bytes enviados/s","\\LAPTOP-F9C6CI3F\Interfaz de red(Qualcomm Atheros QCA9377 Wireless Network Adapter)\Bytes recibidos/s","\\LAPTOP-F9C6CI3F\Proceso(httpd)\% de tiempo de procesador","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\% de tiempo de procesador"
"05/17/2023 07:52:57.999","237568"," "," ","2850.9218249999998989","22003712","9465856"," "," ","2850.8597687000001315","47443968"," "," "," "," "
"05/17/2023 07:52:58.985","237568","0","0","2851.9076046999998653","22003712","9465856","0","0","2851.8455484000000979","47443968","0","171.55892098684390135","0","0"
"05/17/2023 07:52:59.974","237568","0","0","2852.8964670999998816","22003712","9465856","0","0","2852.8344108000001142","47443968","272.99052935189115487","0","0","0"
"05/17/2023 07:53:00.982","237568","0","0","2853.9046392000000196","22003712","9465856","0","0","2853.8425828999997975","47443968","1572.3282918304798841","1866.9538455678000446","0","0"
"05/17/2023 07:53:01.998","237568","0","0","2854.9203431000000819","22003712","9465856","0","0","2854.8582867999998598","47443968","3138.8061194510673886","866.42076070167479429","0","0"
"05/17/2023 07:53:02.985","237568","0","0","2855.9074260000002141","22003712","9465856","0","0","2855.845369699999992","47443968","3840.7542832110002564","2599.6769957054671067","0","0"
"05/17/2023 07:53:03.977","237568","0","0","2856.8992996000001767","22003712","9486336","1.0080626869830275893","14.112877617762386251","2856.8372432999999546","47443968","0","0","0","0"
"05/17/2023 07:53:04.981","237568","0","0","2857.9034367999997812","22003712","9486336","0","13.941830500602335974","2857.8413805000000139","47443968","0","0","0","0"
"05/17/2023 07:53:05.992","237568","0","0","2858.9144121999997878","22003712","9486336","0","11.869807206634746422","2858.8523559000000205","47443968","0","0","0","0"
"05/17/2023 07:53:06.981","237568","0","0","2859.9032567999997809","22003712","9486336","0","14.161371662367004731","2859.8412005000000136","47443968","2274.9232049045281201","2203.104820045381075","0","0"
"05/17/2023 07:53:07.982","237568","0","0","2860.9049436999998761","22003712","9486336","0","13.973702888534067057","2860.8428874000001088","47443968","3410.5816264372074329","4245.0113132096703339","0","0"
"05/17/2023 07:53:08.997","237568","0","0","2861.9191267000001062","22003712","9486336","0","13.804914470666330928","2861.8570703999998841","47443968","0","164.6729083286626576","0","0"
"05/17/2023 07:53:09.983","237568","0","0","2862.9052628999997978","22003712","9486336","0","14.195219759745905108","2862.8432066000000304","47443968","923.70322865203706897","0","0","0"
"05/17/2023 07:53:10.995","237568","0","0","2863.9171111000000565","22003712","9486336","0","13.835279924277536168","2863.8550547999998344","47443968","53.364651136499063","433.83484905413126853","0","0"
"05/17/2023 07:53:11.993","237568","0","0","2864.9155344000000696","22003712","9486336","0","12.018965928234754514","2864.8534780999998475","47443968","92.14540544979978165","0","0","0"
"05/17/2023 07:53:12.984","237568","0","0","2865.90658859999985","22003712","9486336","0","14.128896509970813256","2865.8445323000000826","47443968","3847.0966782863388289","6160.1988783472743307","0","0"
"05/17/2023 07:53:13.997","237568","0","0","2866.9197675999998864","22003712","9486336","0","0","2866.8577113000001191","47443968","0","0","0","0"
"05/17/2023 07:53:14.989","237568","0","0","2867.9117531000001691","22003712","9486336","0","14.113688584284126648","2867.849696799999947","47443968","0","0","0","0"
"05/17/2023 07:53:15.985","237568","0","0","2868.9080001000002085","22003712","9486336","0","14.051832996373724072","2868.8459437999999864","47443968","0","0","0","0"
"05/17/2023 07:53:16.974","237568","0","0","2869.8969818999999006","22003712","9486336","0","14.155931835952568321","2869.8349256000001333","47443968","109.2029027344912322","54.601451367245616098","0","0"
"05/17/2023 07:53:17.974","237568","0","0","2870.8970051000001149","22003712","9486336","0","14.000865253472664307","2870.8349487999998928","47443968","128.00791088889292269","480.02966583334847428","0","0"
"05/17/2023 07:53:18.989","237568","0","0","2871.9113545999998678","22003712","9486336","0","13.801744836298984964","2871.8492983000001004","47443968","0","164.63509911870932001","0","0"
"05/17/2023 07:53:19.978","237568","0","0","2872.9008893000000171","22003712","9486336","0","14.147305994203444257","2872.838832999999795","47443968","0","0","0","0"
"05/17/2023 07:53:20.982","237568","0","0","2873.9049660999999105","22003712","9486336","0","13.944699505172339471","2873.8429098000001432","47443968","0","0","0","0"
"05/17/2023 07:53:21.983","237568","0","0","2874.9052384999999958","22003712","9486336","0","13.995699121659914255","2874.8431821999997737","47443968","11176.565441439845017","1213.6270524067954284","0","0"
"05/17/2023 07:53:22.992","237568","0","0","2875.9148086999998668","22003712","9486336","0","13.852164163184825796","2875.8527524000000994","47443968","286.93768623739998702","1174.4656329785991602","0","0"
"05/17/2023 07:53:23.989","237568","0","0","2876.9112232000002223","22003712","9486336","0","0","2876.8491669000000002","47443968","0","0","0","0"
"05/17/2023 07:53:24.976","237568","0","0","2877.8990966999999728","22003712","9486336","0","14.171923859921870203","2877.8370404000002054","47443968","111.35083032795755287","133.62099639354906344","0","0"
"05/17/2023 07:53:25.982","237568","0","0","2878.9042422000002261","22003712","9486336","0","11.937179399691185466","2878.842185900000004","47443968","0","0","0","0"
"05/17/2023 07:53:26.996","237568","0","0","2879.9183799000002182","22003712","9486336","0","13.805408623824606096","2879.8563235999999961","47443968","0","0","0","0"
"05/17/2023 07:53:27.987","237568","0","0","2880.9091954000000442","22003712","9486336","0","14.12835754109661579","2880.8471390999998221","47443968","215.96203669961971627","667.06030961891883635","0","0"
"05/17/2023 07:53:28.984","237568","0","0","2881.9064371999998002","22003712","9486336","0","14.038635729390856355","2881.8443809000000329","47443968","0","167.46086905773378817","0","0"
"05/17/2023 07:53:29.977","237568","0","0","2882.8994128999997884","22003712","9486336","0","14.098297560078133728","2882.837356600000021","47443968","147.02510312652910329","140.98297560078134438","0","0"
"05/17/2023 07:53:30.987","237568","0","0","2883.9096822999999858","22003712","9486336","0","13.859082237715137254","2883.8476260000002185","47443968","0","0","0","0"
"05/17/2023 07:53:31.975","237568","0","0","2884.8972309000000678","22003712","9486336","0","14.177779429601603312","2884.8351745999998457","47443968","0","0","0","0"
"05/17/2023 07:53:32.976","237568","0","0","2885.8989449000000604","22003712","9486336","0","13.824559428571712161","2885.8368885999998383","47443968","1721.1576488571781738","1551.313061591868518","0","0"
"05/17/2023 07:53:33.978","237568","0","0","2886.9003825999998298","22003712","9486336","0","0","2886.8383263000000625","47443968","0","0","0","0"
"05/17/2023 07:53:34.972","237568","0","0","2887.8947468000001209","22003712","9486336","0","14.079409276259029937","2887.8326904999998987","47443968","0","0","0","0"
