"(PDH-CSV 4.0)","\\LAPTOP-F9C6CI3F\Proceso(httpd)\Espacio de trabajo - Privado","\\LAPTOP-F9C6CI3F\Proceso(httpd)\Operaciones de ES de datos/s","\\LAPTOP-F9C6CI3F\Proceso(httpd)\Otras operaciones de ES/s","\\LAPTOP-F9C6CI3F\Proceso(httpd)\Tiempo transcurrido","\\LAPTOP-F9C6CI3F\Proceso(httpd)\Uso m�ximo del espacio de trabajo","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\Espacio de trabajo - Privado","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\Operaciones de ES de datos/s","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\Otras operaciones de ES/s","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\Tiempo transcurrido","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\Uso m�ximo del espacio de trabajo","\\LAPTOP-F9C6CI3F\Interfaz de red(Qualcomm Atheros QCA9377 Wireless Network Adapter)\Bytes enviados/s","\\LAPTOP-F9C6CI3F\Interfaz de red(Qualcomm Atheros QCA9377 Wireless Network Adapter)\Bytes recibidos/s","\\LAPTOP-F9C6CI3F\Proceso(httpd)\% de tiempo de procesador","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\% de tiempo de procesador"
"05/17/2023 15:08:39.913","49152"," "," ","28992.847993600000336","22003712","8826880"," "," ","28992.785937299999205","47443968"," "," "," "," "
"05/17/2023 15:08:40.921","49152","0","0","28993.844088900001225","22003712","8826880","0","0","28993.782032600000093","47443968","0","0","0","0"
"05/17/2023 15:08:41.935","49152","0","0","28994.857970000000932","22003712","8826880","0","0","28994.795913699999801","47443968","0","0","0","0"
"05/17/2023 15:08:42.932","49152","0","0","28995.854760900001565","22003712","8826880","0","0","28995.792704600000434","47443968","683.22999437865246364","378.23451964868132791","0","0"
"05/17/2023 15:08:43.922","49152","0","0","28996.844629200000782","22003712","8826880","0","0","28996.78257289999965","47443968","777.34827322681314854","6811.3880512484520295","0","0"
"05/17/2023 15:08:44.912","49152","0","0","28997.834805400001642","22003712","8826880","0","0","28997.77274910000051","47443968","7615.6682673111690747","17629.423158604477067","0","0"
"05/17/2023 15:08:45.909","49152","0","0","28998.831249200000457","22003712","8826880","0","0","28998.769192899999325","47443968","14450.740886474677609","65485.940783874415501","0","0"
"05/17/2023 15:08:46.923","49152","0","0","28999.845226000001276","22003712","8826880","0","0","28999.783169700000144","47443968","2741.7217262905669486","9321.8538693879290804","0","0"
"05/17/2023 15:08:47.925","49152","0","0","29000.847614999998768","22003712","8863744","0","45.891471259618136003","29000.785558700001275","47443968","6969.517787384615076","14076.709988548083857","0","0"
"05/17/2023 15:08:48.910","49152","0","0","29001.832598500001041","22003712","8843264","0","1601.078133729721003","29001.770542199999909","47443968","2954.4307984486295027","13430.984547311654751","0","0"
