"(PDH-CSV 4.0)","\\LAPTOP-F9C6CI3F\Proceso(httpd)\Espacio de trabajo - Privado","\\LAPTOP-F9C6CI3F\Proceso(httpd)\Operaciones de ES de datos/s","\\LAPTOP-F9C6CI3F\Proceso(httpd)\Otras operaciones de ES/s","\\LAPTOP-F9C6CI3F\Proceso(httpd)\Tiempo transcurrido","\\LAPTOP-F9C6CI3F\Proceso(httpd)\Uso m�ximo del espacio de trabajo","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\Espacio de trabajo - Privado","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\Operaciones de ES de datos/s","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\Otras operaciones de ES/s","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\Tiempo transcurrido","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\Uso m�ximo del espacio de trabajo","\\LAPTOP-F9C6CI3F\Interfaz de red(Qualcomm Atheros QCA9377 Wireless Network Adapter)\Bytes enviados/s","\\LAPTOP-F9C6CI3F\Interfaz de red(Qualcomm Atheros QCA9377 Wireless Network Adapter)\Bytes recibidos/s","\\LAPTOP-F9C6CI3F\Proceso(httpd)\% de tiempo de procesador","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\% de tiempo de procesador"
"05/22/2023 11:03:41.392","16384"," "," ","153103.44276700000046","21909504","10858496"," "," ","153103.38329800000065","47558656"," "," "," "," "
"05/22/2023 11:03:42.403","16384","0","0","153104.4382709999918","21909504","10858496","0","0","153104.37880199999199","47558656","0","0","0","0"
"05/22/2023 11:03:43.390","16384","0","0","153105.4248488000012","21909504","10858496","0","0","153105.36537980000139","47558656","0","0","0","0"
"05/22/2023 11:03:44.406","16384","0","0","153106.44133900001179","21909504","10858496","0","0","153106.38187000001199","47558656","264.51129620564938705","285.16087695032831562","0","0"
"05/22/2023 11:03:45.409","16384","0","0","153107.44516000000294","21909504","10858496","0","0","153107.38569100000313","47558656","7942.4285570178253693","42257.946316040877718","0","0"
"05/22/2023 11:03:46.406","16384","0","0","153108.44077519999701","21909504","10997760","3.0128734054869648062","57.244594704252328654","153108.3813061999972","47558656","16054.598086704872912","53638.185237884434173","0","0"
"05/22/2023 11:03:47.402","16384","0","0","153109.4373188999889","21909504","15224832","6.0197725449009817922","816.68247525823312571","153109.37784989998909","47558656","12538.182915604595109","25994.381144306589704","0","0"
"05/22/2023 11:03:48.405","16384","0","0","153110.4402323999966","21909504","15224832","1.9947175888811248257","133.6460784550353651","153110.38076339999679","47558656","7736.5121684754421949","136703.98051879013656","0","0"
"05/22/2023 11:03:49.389","16384","0","0","153111.42392639999161","21909504","15228928","0","126.0533587934009887","153111.36445739999181","47558656","3327.1987365387212776","33574.922050229419256","0","0"
"05/22/2023 11:03:50.394","16384","0","0","153112.42906379999476","21909504","15228928","0","749.999875663150533","153112.36959479999496","47558656","1304.0448766503850493","14837.86226162760795","0","3.1090276811906512044"
