"(PDH-CSV 4.0)","\\LAPTOP-F9C6CI3F\Proceso(httpd)\Espacio de trabajo - Privado","\\LAPTOP-F9C6CI3F\Proceso(httpd)\Operaciones de ES de datos/s","\\LAPTOP-F9C6CI3F\Proceso(httpd)\Otras operaciones de ES/s","\\LAPTOP-F9C6CI3F\Proceso(httpd)\Tiempo transcurrido","\\LAPTOP-F9C6CI3F\Proceso(httpd)\Uso m�ximo del espacio de trabajo","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\Espacio de trabajo - Privado","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\Operaciones de ES de datos/s","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\Otras operaciones de ES/s","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\Tiempo transcurrido","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\Uso m�ximo del espacio de trabajo","\\LAPTOP-F9C6CI3F\Interfaz de red(Qualcomm Atheros QCA9377 Wireless Network Adapter)\Bytes enviados/s","\\LAPTOP-F9C6CI3F\Interfaz de red(Qualcomm Atheros QCA9377 Wireless Network Adapter)\Bytes recibidos/s","\\LAPTOP-F9C6CI3F\Proceso(httpd)\% de tiempo de procesador","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\% de tiempo de procesador"
"05/20/2023 19:37:14.918","49152"," "," ","11116.953531099999964","21909504","5537792"," "," ","11116.894062100000156","47558656"," "," "," "," "
"05/20/2023 19:37:15.905","49152","0","0","11117.939995900000213","21909504","5537792","0","0","11117.880526900000405","47558656","176.81571751920969859","168.59173065785111589","0","0"
"05/20/2023 19:37:16.910","49152","0","0","11118.945323600000847","21909504","5537792","0","0","11118.88585459999922","47558656","41.774692374149260843","59.678131963070377708","0","0"
"05/20/2023 19:37:17.910","49152","0","0","11119.945644199999151","21909504","5537792","0","0","11119.886175199999343","47558656","0","0","0","0"
"05/20/2023 19:37:18.910","49152","0","0","11120.94615259999955","21909504","5537792","0","0","11120.886683599999742","47558656","0","0","0","0"
"05/20/2023 19:37:19.910","49152","0","0","11121.945612800000163","21909504","5537792","0","0","11121.886143800000355","47558656","13453.117132360084724","72632.025782123135286","0","0"
"05/20/2023 19:37:20.907","49152","0","0","11122.942303300000276","21909504","5599232","0","125.38608884477081062","11122.882834300000468","47558656","18956.370455907828728","30492.893718337501923","0","0"
"05/20/2023 19:37:21.917","49152","0","0","11123.952600299999176","21909504","5644288","0","1108.8710376052820266","11123.893131299999368","47558656","2672.1811879434430921","7580.9156561996824166","0","0"
"05/20/2023 19:37:22.908","49152","0","0","11124.943138000000545","21909504","5582848","0","630.88655004383906544","11124.883669000000737","47558656","14649.69040125797801","129923.26198830810608","0","0"
"05/20/2023 19:37:23.919","49152","0","0","11125.954606400000557","21909504","11014144","6.9207210639956118214","638.68368676302361564","11125.895137400000749","47558656","4073.3386833802742331","42970.757086348748999","0","0"
"05/20/2023 19:37:24.909","49152","0","0","11126.944632500000807","21909504","11014144","2.0202779336758918127","2.0202779336758918127","11126.88516349999918","47558656","262.63613137786592233","828.31395280711558371","0","0"
"05/20/2023 19:37:25.919","49152","0","0","11127.953948099999252","21909504","11014144","1.9805551080051164714","1.9805551080051164714","11127.894479099999444","47558656","1634.948241658223651","682.30123470776266004","0","0"
"05/20/2023 19:37:26.905","49152","0","0","11128.940506799999639","21909504","5726208","0","740.30091711114300779","11128.881037799999831","47558656","2418.6543661781865922","5453.8881263338726058","0","1.5837881719557083127"
"05/20/2023 19:37:27.913","49152","0","0","11129.947805300000255","21909504","5750784","3.9713656593231481118","1064.3259966986036034","11129.888336300000446","47558656","6356.1707377466982507","13699.22584183519939","0","1.5511787220967767631"
"05/20/2023 19:37:28.924","49152","0","0","11130.959395399999266","21909504","5763072","6.9189548226844861389","712.65234673650206787","11130.899926399999458","47558656","181.86966962484933674","181.86966962484933674","0","6.1783918209559383072"
"05/20/2023 19:37:29.926","49152","0","0","11131.960769499999515","21909504","5763072","1.9974506537306435661","1.9974506537306435661","11131.901300499999707","47558656","683.12812357588006762","919.82602604296141635","0","0"
"05/20/2023 19:37:30.926","49152","0","0","11132.960678800000096","21909504","5763072","2.0000142001008209824","2.0000142001008209824","11132.901209800000288","47558656","0","0","0","0"
"05/20/2023 19:37:31.920","49152","0","0","11133.95539429999917","21909504","11214848","0","110.58871904584053425","11133.895925299999362","47558656","817.35116894789416619","1072.710574744653286","0","0"
"05/20/2023 19:37:32.915","49152","0","0","11134.949772899999516","21909504","11214848","0","1080.103448567163241","11134.890303899999708","47558656","0","0","0","0"
"05/20/2023 19:37:33.927","49152","0","0","11135.962182699999175","21909504","5828608","5.9259493370838001169","760.49683159242101738","11135.902713699999367","47558656","0","0","0","0"
"05/20/2023 19:37:34.926","49152","0","0","11136.960790900000575","21909504","5771264","7.010126829217488087","710.0257031307427269","11136.901321900000767","47558656","0","0","0","0"
"05/20/2023 19:37:35.910","49152","0","0","11137.945503299999473","21909504","5771264","2.0311290843466975886","2.0311290843466975886","11137.886034299999665","47558656","6113.6985438835590685","10187.127922540861618","0","0"
"05/20/2023 19:37:36.916","49152","0","0","11138.951639799999612","21909504","5771264","1.9878753518663614397","1.9878753518663614397","11138.892170799999803","47558656","22171.767737041463988","2392342.3860845542513","0","0"
"05/20/2023 19:37:37.914","49152","0","0","11139.949413099999219","21909504","5771264","0","0","11139.889944099999411","47558656","27274.788078223802586","3451778.9643798242323","0","0"
"05/20/2023 19:37:38.913","49152","0","0","11140.947751699999571","21909504","5840896","1.0016492154332108377","1079.7778542370012929","11140.888282699999763","47558656","28938.647483080891107","3744586.4616090394557","0","1.5651002575679233697"
"05/20/2023 19:37:39.923","49152","0","0","11141.958578899999338","21909504","5718016","5.9357755026389966702","617.32065227445559685","11141.89910989999953","47558656","28960.648677375662373","3665936.9290216783993","0","0"
"05/20/2023 19:37:40.917","49152","0","0","11142.952493700000559","21909504","5816320","7.0406364413485320597","553.19286324881318251","11142.893024700000751","47558656","29594.812378605598497","3567630.2917549218982","0","3.1441326761609746931"
"05/20/2023 19:37:41.917","49152","0","0","11143.952488299999459","21909504","5816320","2.0007372716846156813","2.0007372716846156813","11143.893019299999651","47558656","34695.785396918763581","3668072.6847843430005","0","0"
"05/20/2023 19:37:42.921","49152","0","0","11144.95626479999919","21909504","5816320","1.9923517600634683689","1.9923517600634683689","11144.896795799999381","47558656","33565.150101789251494","3576603.1358819762245","0","0"
"05/20/2023 19:37:43.917","49152","0","0","11145.952088000000003","21909504","5791744","0","77.323226551631123016","11145.892619000000195","47558656","31887.295271694736584","3964387.9344435608946","0","0"
"05/20/2023 19:37:44.902","49152","0","0","11146.937587200000053","21909504","5922816","0","1186.21386106624891","11146.878118200000245","47558656","34144.491198475800047","4258959.3139807628468","0","3.1709817724864719501"
"05/20/2023 19:37:45.903","49152","0","0","11147.938250900000639","21909504","5734400","3.9974240599357768744","645.58398567962797188","11147.878781900000831","47558656","10795.043673856565874","1300874.7163327950984","0","0"
"05/20/2023 19:37:46.914","49152","0","0","11148.948815100000502","21909504","5840896","6.9237131438385572935","645.88352613236827438","11148.889346100000694","47558656","634.01430360007361742","968.33073825970677717","0","7.7308299660724184577"
"05/20/2023 19:37:47.912","49152","0","0","11149.94707340000059","21909504","5840896","2.0045264211115121356","2.0045264211115121356","11149.887604400000782","47558656","86.194636107795020052","0","0","0"
"05/20/2023 19:37:48.916","49152","0","0","11150.951001400000678","21909504","5840896","1.9920630232962808215","1.9920630232962808215","11150.89153240000087","47558656","0","0","0","0"
"05/20/2023 19:37:49.911","49152","0","0","11151.945817899999383","21909504","11276288","0","456.3707089216352415","11151.886348899999575","47558656","688.57695068572718355","927.81974523054907422","0","0"
"05/20/2023 19:37:50.927","49152","0","0","11152.961810400000104","21909504","5926912","3.9367982472586842135","891.68480300409191841","11152.902341400000296","47558656","125.97754391227789483","143.69313602494196402","0","1.5379050534329732347"
"05/20/2023 19:37:51.921","49152","0","0","11153.95628299999953","21909504","5939200","3.016755967671236327","620.44614401771764278","11153.896813999999722","47558656","0","0","0","1.5711845655677192379"
"05/20/2023 19:37:52.903","49152","0","0","11154.938214499999958","21909504","5869568","6.1106815528301012819","688.47012161885811565","11154.87874550000015","47558656","610.04970835753840674","872.80901512923276186","0","0"
