"(PDH-CSV 4.0)","\\LAPTOP-F9C6CI3F\Proceso(httpd)\Espacio de trabajo - Privado","\\LAPTOP-F9C6CI3F\Proceso(httpd)\Operaciones de ES de datos/s","\\LAPTOP-F9C6CI3F\Proceso(httpd)\Otras operaciones de ES/s","\\LAPTOP-F9C6CI3F\Proceso(httpd)\Tiempo transcurrido","\\LAPTOP-F9C6CI3F\Proceso(httpd)\Uso m�ximo del espacio de trabajo","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\Espacio de trabajo - Privado","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\Operaciones de ES de datos/s","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\Otras operaciones de ES/s","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\Tiempo transcurrido","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\Uso m�ximo del espacio de trabajo","\\LAPTOP-F9C6CI3F\Interfaz de red(Qualcomm Atheros QCA9377 Wireless Network Adapter)\Bytes enviados/s","\\LAPTOP-F9C6CI3F\Interfaz de red(Qualcomm Atheros QCA9377 Wireless Network Adapter)\Bytes recibidos/s","\\LAPTOP-F9C6CI3F\Proceso(httpd)\% de tiempo de procesador","\\LAPTOP-F9C6CI3F\Proceso(mysqld)\% de tiempo de procesador"
"05/17/2023 13:33:56.583","49152"," "," ","23309.521267100000841","22003712","7368704"," "," ","23309.45921079999971","47443968"," "," "," "," "
"05/17/2023 13:33:57.592","49152","0","0","23310.514124799999991","22003712","7368704","0","0","23310.452068499998859","47443968","151.10599007314235109","283.07188807035333866","0","0"
"05/17/2023 13:33:58.596","49152","0","0","23311.518873699998949","22003712","7368704","0","0","23311.456817400001455","47443968","7431.5114151529569426","6510.266078088845461","0","0"
"05/17/2023 13:33:59.600","49152","0","0","23312.522355799999787","22003712","7368704","0","0","23312.460299499998655","47443968","0","333.09434977240380249","0","0"
"05/17/2023 13:34:00.596","49152","0","0","23313.518114800001058","22003712","7368704","0","0","23313.456058499999926","47443968","0","0","0","0"
"05/17/2023 13:34:01.593","49152","0","0","23314.515144100001635","22003712","7368704","0","0","23314.453087800000503","47443968","3907.6353750928765294","5541.5003715061966432","0","0"
"05/17/2023 13:34:02.598","49152","0","0","23315.520639099999244","22003712","7368704","0","0","23315.45858280000175","47443968","0","0","0","0"
"05/17/2023 13:34:03.590","49152","0","0","23316.512662299999647","22003712","7368704","0","0","23316.450605999998515","47443968","407.27674505231846069","225.81680913791913667","0","0"
"05/17/2023 13:34:04.590","49152","0","0","23317.512891400001536","22003712","7368704","0","0","23317.450835100000404","47443968","1659.6091620423389941","7303.2800775417381374","0","0"
"05/17/2023 13:34:05.592","49152","0","0","23318.515076299998327","22003712","7368704","0","0","23318.453020000000834","47443968","13987.798943301517284","29474.361905210458644","0","0"
"05/17/2023 13:34:06.601","49152","0","0","23319.52348659999916","22003712","7368704","0","0","23319.461430300001666","47443968","8460.2368866328270087","54044.572319754915952","0","0"
"05/17/2023 13:34:07.594","49152","0","0","23320.516440300001705","22003712","7368704","0","0","23320.454384000000573","47443968","7023.039153972051281","18940.954299383105536","0","0"
"05/17/2023 13:34:08.594","49152","0","0","23321.51695159999872","22003712","12816384","0","2106.8372365291593269","23321.454895300001226","47443968","2538.598947241017413","4959.262982759814804","0","1.5617015020220161858"
"05/17/2023 13:34:09.595","49152","0","0","23322.517481999999291","22003712","7454720","5.9964447079326665957","904.46374344651053434","23322.455425700001797","47443968","9053.6321015270041244","45312.13443549319345","0","1.5616716893359761098"
"05/17/2023 13:34:10.603","49152","0","0","23323.525831700000708","22003712","7483392","1.9835334983104260242","1248.6343371864131768","23323.463775399999577","47443968","5023.2985844711538448","52319.663084934109065","0","0"
"05/17/2023 13:34:11.601","49152","0","0","23324.523111300000892","22003712","8007680","0","1611.4081681848865628","23324.46105499999976","47443968","2761.5545085134895089","32772.652869188954355","0","1.5667622199431332497"
"05/17/2023 13:34:12.601","49152","0","0","23325.52355869999883","22003712","7446528","0","1563.1335550704245634","23325.461502400001336","47443968","3030.320293461334586","90397.892448215963668","0","0"
"05/17/2023 13:34:13.601","49152","0","0","23326.523628499999177","22003712","12808192","0","818.0697813523493096","23326.461572200001683","47443968","214.01825575721608175","271.02311827198860783","0","1.5623909451120310266"
"05/17/2023 13:34:14.608","49152","0","0","23327.530769699998928","22003712","7462912","0","1570.6673211444781373","23327.468713400001434","47443968","1974.7517710217239255","37190.661935999371053","0","1.55142099240900877"
"05/17/2023 13:34:15.593","49152","0","0","23328.516055700001743","22003712","7479296","0","1014.7266260512187728","23328.453999400000612","47443968","2244.5752968252959363","2808.7633009097735339","0","0"
"05/17/2023 13:34:16.601","49152","0","0","23329.523899200001324","22003712","7446528","0","1795.2385985230216647","23329.461842900000192","47443968","3179.6265725084363112","83090.073045072989771","0","0"
"05/17/2023 13:34:17.605","49152","0","0","23330.527913000001718","22003712","7450624","0","1305.8484279517304003","23330.465856700000586","47443968","1440.3179457041967453","1779.9779868419084323","0","0"
"05/17/2023 13:34:18.598","49152","0","0","23331.520252999998775","22003712","12812288","0","733.62093020513873398","23331.458196700001281","47443968","215.65230640645560811","386.96488626205120909","0","0"
"05/17/2023 13:34:19.592","49152","0","0","23332.51425929999823","22003712","7462912","0","1457.6753548745357421","23332.452203000000736","47443968","1065.3403732312860939","84373.146783079500892","0","0"
"05/17/2023 13:34:20.585","49152","0","0","23333.508015700001124","22003712","7462912","0","1110.9638547306078635","23333.445959399999992","47443968","689.32087000948047262","931.84105931208591755","0","0"
"05/17/2023 13:34:21.592","49152","0","0","23334.514971900000091","22003712","7454720","0","2044.8486250900639334","23334.45291559999896","47443968","0","0","0","1.5517060225658276806"
"05/17/2023 13:34:22.596","49152","0","0","23335.518194600001152","22003712","7483392","0","1015.6446148858017295","23335.456138300000021","47443968","1365.4888345373390166","1841.9148658576659727","0","0"
"05/17/2023 13:34:23.584","49152","0","0","23336.506688299999951","22003712","7475200","0","1668.0678504047618844","23336.444631999998819","47443968","129.4800999707759388","147.68823902916631141","0","0"
"05/17/2023 13:34:24.596","49152","0","0","23337.518599200000608","22003712","7475200","0","1324.3843169571894123","23337.456542899999477","47443968","677.01735605647365901","916.19721031292135649","0","0"
"05/17/2023 13:34:25.589","49152","0","0","23338.511560800001462","22003712","7462912","0","1172.1990635700469738","23338.44950450000033","47443968","0","0","0","0"
"05/17/2023 13:34:26.592","49152","0","0","23339.515073499998834","22003712","7532544","0","1871.5765620812810539","23339.453017200001341","47443968","0","0","0","3.1140612370924651842"
"05/17/2023 13:34:27.594","49152","0","0","23340.517019499999151","22003712","7503872","0","1539.7809339794225707","23340.454963200001657","47443968","683.57092662080651735","922.07231561697108191","0","0"
"05/17/2023 13:34:28.602","49152","0","0","23341.524617499999295","22003712","7520256","0","1538.4074842432335117","23341.462561200001801","47443968","127.04268256976379803","310.65905972137551316","0","0"
"05/17/2023 13:34:29.590","49152","0","0","23342.512315200001467","22003712","7520256","0","488.00608610411779864","23342.450258900000335","47443968","693.53562029319641624","1270.6382532379000168","0","0"
"05/17/2023 13:34:30.595","49152","0","0","23343.517901499999425","22003712","7540736","0","2535.857270417156542","23343.455845199998294","47443968","0","0","0","0"
"05/17/2023 13:34:31.580","49152","0","0","23344.503070300001127","22003712","7540736","0","0","23344.441013999999996","47443968","1101.3345535646494682","1144.981913752004175","0","0"
"05/17/2023 13:34:32.596","49152","0","0","23345.518690299999435","22003712","7540736","0","0","23345.456633999998303","47443968","0","135.87628090471548603","0","0"
"05/17/2023 13:34:33.596","49152","0","0","23346.518684099999518","22003712","7540736","0","0","23346.456627799998387","47443968","128.01126499131922287","284.02499419948952664","0","0"
